	"""Asia"""	"""British"""	"""Hispanic"""	"""Muslim"""	"""Europe"""	"""Africa"""
91	0.004087599239551843	0.9325341291642588	0.001074077842912211	0.0008776378892841126	0.04616678162844649	0.015259774235542395
92	0.010022506223621339	0.07762063427982556	0.0008834013945562756	0.045499132857612506	0.8181959549653477	0.04777837027903329
93	0.0056190568734685205	0.9197479183083802	0.0010625412930274727	0.00047061845826895264	0.07059915069263016	0.0025007143742397818
94	0.0029863106304814997	0.3620791396798208	3.518311645646805e-05	0.00189505359954486	0.6277728076650465	0.0052315053086498245
95	0.0004941616436173901	0.04685759055576789	0.852890352253543	1.7249296652835686e-05	0.09904234602983458	0.0006983002205826276
96	0.004922244446691521	0.9735878588449017	0.0008028937728499659	0.007522992265977905	0.010328235808747028	0.002835774860832836
97	0.00034908534775571166	0.038156520448380964	0.007176301010192064	0.0001030703659604705	0.9540862744480367	0.00012874837967224702
98	0.0006132381749117449	0.9918280270680507	5.174007082612104e-05	3.821815653157258e-06	0.007416079841695199	8.709302886999308e-05
99	4.202910975106471e-07	0.006100188412022605	0.9399673410953937	1.962670374513054e-08	0.05384373422327513	8.829635149973066e-05
100	0.00031381634193254767	0.023198163127889276	0.10733590947378474	1.2812985581253888e-06	0.8687631313852536	0.00038769837258202585
101	0.9890160115347946	5.7911992012690236e-05	1.9967198495117567e-05	2.6306561150407576e-05	0.009908278711815318	0.0009715240017298954
102	4.432415487739613e-05	0.940908049513787	5.0300862700159326e-05	7.9451458782169e-06	0.05856985267599305	0.00041952764676440326
103	2.5816063812829305e-08	0.9982740272038679	1.405993760064656e-06	3.4735387178217914e-07	0.0015872610316545871	0.00013693260077354556
104	0.0013378451444305056	0.8158017802841652	0.0007826963750526967	0.0002850825751653169	0.18115885576291674	0.0006337398582656713
105	0.0005569632779938951	0.9661180899409533	4.518618936905974e-05	9.428685644071704e-06	0.014045056294212037	0.019225275611814904
106	0.008207315337084667	0.9890842527296622	3.579807285985312e-05	0.0003047777593744686	0.0020128185114914243	0.000355037589519019
107	1.8099684959171427e-05	0.9848661791536025	4.442699395148052e-06	2.450931936152179e-07	0.013780361373742708	0.0013306719951060658
108	0.00016829470766514733	0.20531096478831495	0.006955867315585832	0.0775862357835623	0.6696026297585844	0.04037600764628148
109	0.00014713842469873145	0.9849505170350429	0.002516889482237938	0.00013471081196140156	0.007664378638354506	0.004586365607712364
110	0.05493941787569992	0.14883817596473423	0.21557963705481684	5.9436203273059936e-05	0.5734841722504213	0.007099160651056479
111	0.0003901649961818891	0.690761643478998	0.028191949756691436	0.00010212282945934387	0.26561946315209084	0.014934655786578472
112	0.0016621846865837605	0.866848592006062	0.011063553718237548	0.0006702921025424224	0.11620726569967636	0.0035481117868946884
113	0.20559726961290906	0.5139813589831113	3.2139241542642494e-05	4.0465291879406854e-05	0.27898748409041885	0.0013612827801307344
114	4.2362695873371635e-06	0.7819938662574961	0.1882553549042472	1.5949209296659657e-06	0.029123839081706904	0.0006211085660332873
115	5.914483756187455e-06	0.987590796626886	0.0034086816500639764	1.1856343230811593e-06	0.008526922222765014	0.0004664993821812796
116	5.592159083388273e-06	0.8160177611847824	2.715035674682421e-05	0.00183918369761948	0.1819450180541074	0.00016529454766746844
117	4.565333945680741e-06	0.6509905031328602	0.00021904655698185322	0.000298800683225694	0.3481640423789524	0.00032304191403876133
118	0.0029812312919084557	0.7684396963825059	0.002896942330819063	0.004387117965001424	0.1860152914553915	0.03527972057437009
119	2.0002474472061324e-05	0.9892611575258239	1.9531402391343093e-06	9.829113394765895e-07	0.005243427299355494	0.00547247664876476
120	0.00645385230391897	0.9694287206432778	0.0002545543484430249	6.0296166258129334e-05	0.019060245131399974	0.00474233140670752
121	6.420176948271231e-09	0.9999901252422899	8.484332983323274e-07	8.295636926607126e-11	4.752065050860289e-06	4.267756206183384e-06
122	2.3741990424427475e-05	0.8972218261660851	5.8511938460971195e-05	1.3897867265680825e-06	0.10188150760586848	0.0008130225124367349
123	5.962098322870091e-05	0.9979085964950809	3.0420500549867228e-05	3.947585701284712e-07	0.001736184793070031	0.0002647824694968833
124	0.00022575796796658177	0.6628578406274549	0.00013656753340182725	3.2496183024360955e-05	0.3361234743553997	0.0006238633327558515
125	0.10805299270935015	0.04438747481658312	1.1434767890351494e-05	0.08891300497551399	0.3297326987364993	0.4289023939941582
126	0.0006530512309816695	0.5411048289026491	0.23820607149674494	5.028360581926459e-05	0.21941355107350996	0.000572213690286826
127	0.0001391196581805626	0.2124873785388731	0.025007694713174936	0.1880491764679128	0.5561739770667923	0.018142653555064753
128	7.061967243983887e-06	0.35375640624385	0.47919561821453316	6.076681843697116e-06	0.1656229342339377	0.0014119026585985126
129	0.0030462935998446256	0.8805765464960585	0.04006734168129717	0.0003221024005904056	0.07309728729319981	0.002890428529013577
130	0.20653023129312825	0.03715368569512116	0.30886795131079137	0.00041603046701706306	0.3082792756766958	0.13875282555724852
131	8.792960766478864e-07	0.7257521844616487	0.011845588475473236	1.629628675042951e-07	0.26215155503861637	0.0002496297653029202
132	4.621865304456489e-05	0.9620180517223956	0.002292388984393345	1.283914756276547e-06	0.03450553436239066	0.0011365223630091699
133	0.013266458324541722	0.9602537588975933	0.00010028810718558391	0.004792135002629217	0.018393106983577708	0.0031942526844733043
134	1.889670405224549e-05	0.9544497851782042	0.0009842448112209225	0.0017073326734740298	0.013278796854790558	0.0295609437782472
135	2.964256710620246e-05	0.828624288314168	0.00556075684346129	0.00010542079707682306	0.15936062291640316	0.0063192685617783125
136	0.7137408421029021	0.00024181139552117203	1.904796867428882e-06	0.000661561477109349	7.332313445985333e-05	0.2852805570931308
137	0.0005782719028689122	0.7208623481214496	0.028300205155712285	0.0024460717868418124	0.23761427910167937	0.010198823931451025
138	0.17849472634133262	0.11841254850933965	0.1472673697799904	0.019169414027294444	0.5304604058356127	0.006195535506432437
139	0.0006078043202548293	0.9907836667528481	0.00638703186422602	7.3760329605093975e-06	0.0007357990810920657	0.0014783219486224919
140	0.0005422087075886758	0.9970520490397605	7.090143967504939e-06	9.308327730975346e-05	0.00010245805005292497	0.002203110781321284
141	0.9330526753729206	0.051419390071264205	1.9352751595402903e-05	0.0015456181049314933	0.002559633208253619	0.011403330491034067
142	0.00013310838216858654	0.9712172385174356	0.000153265900035912	5.846783770703421e-05	0.02133931515171556	0.007098604210944143
143	0.00010725216645785508	0.6276574418277827	0.008458169825773815	0.0003020646054254314	0.3589347840369518	0.004540287537600134
144	0.0012638376838986036	0.5931621754477984	0.09809709173724682	0.00110419677626343	0.3033161173918907	0.00305658096290571
145	0.09302231528649148	0.06614089305621633	0.040025740113801375	0.0002001477676453547	0.7933849187259707	0.007225985049873504
146	4.1051979202893864e-06	0.9934267159249316	3.4264534297673375e-05	1.0325484609360098e-06	0.006362612354228474	0.0001712694401619657
147	0.004466017941157673	0.1821575402474956	0.0348702803915918	0.0014404236697591125	0.7495106319114623	0.027555105838538645
148	1.4631079356578685e-08	0.9488894279788189	1.8198742165023696e-05	7.205899868871561e-09	0.051080892204257794	1.145923778441619e-05
149	0.11713861715605137	0.8577599019738241	2.5708841723230016e-06	0.00016429931945633795	0.009926040436096777	0.015008570230381763
150	3.0838257998564216e-06	0.9942679518698887	2.986861369303268e-05	3.855840957872733e-07	0.0048365840628949225	0.0008621260436105588
151	2.4639307311079598e-08	0.09724903680730498	0.004328631353312113	1.0161699364899758e-05	0.8981279257132282	0.00028421978748422014
152	0.21158926465393332	0.028620424703461288	1.885234511606402e-05	0.0017063353614964185	0.7522004329500138	0.005864689985987134
153	4.0731320029237265e-06	0.9244053281530689	0.0019322626176050456	9.736328618601812e-05	0.06412516501878517	0.009435807792358239
154	0.0058052598930397456	0.9376035677878599	0.0014893778682682766	0.001321631308252147	0.04898314037580325	0.004797022766778227
155	0.000683895013409092	0.6123403700319566	0.00025181828456404833	0.0004589927265604626	0.3566844184665241	0.02958050547699263
156	0.03944082420526506	0.949477076928963	5.6238008914747546e-06	0.0006638472237350302	0.0093711487116149	0.0010414791295431502
157	0.00698429881539362	0.989997696958303	0.00010458469407650631	3.79919935690154e-05	0.002748683588546713	0.00012674395010565118
158	4.401653669549703e-05	0.9424881867409974	0.003566697863351884	3.193397789942563e-06	0.053066703863973975	0.0008312015971860487
159	0.028546089298963743	0.6281252856102434	0.039874013546072104	7.680003584662492e-06	0.29056719000625764	0.012879741534882453
160	7.061967243983887e-06	0.35375640624385	0.47919561821453316	6.076681843697116e-06	0.1656229342339377	0.0014119026585985126
161	0.05566501115443675	0.49310581776789336	0.09151143794497006	0.00822170578269339	0.3402936026653481	0.011202424684649753
162	0.060013923855708626	0.7533742147381655	0.008829977834520702	0.015965394806786295	0.1302556806489209	0.031560808115896004
163	1.889670405224549e-05	0.9544497851782042	0.0009842448112209225	0.0017073326734740298	0.013278796854790558	0.0295609437782472
164	0.18736746566932005	0.6645053377122665	0.00023376153030306603	0.0012583300245256534	0.12912935016622412	0.017505754897359765
165	0.01763489836922717	0.37094265698166246	0.006188646590596632	8.437591260274132e-06	0.6002570408413055	0.0049683196259546186
166	0.024650379000054658	0.7746443858462273	0.0008093179167229613	0.13754390789689558	0.032230216415159794	0.03012179292493637
167	2.9093248637709333e-06	0.9726855309973365	0.0003598245465240263	1.549609936031596e-07	0.026550203145405852	0.000401377024865578
168	0.14913147074560115	0.15095577242742608	0.04252388062970862	0.31942674842030877	0.16697454967206235	0.17098757810489604
169	3.7498641683405017e-06	0.987357749135236	0.004637153442961574	5.070869530589283e-06	0.007290419321223641	0.0007058573668868921
170	0.002120383559019068	0.6946992227950993	0.0002712304824740576	0.0007249559741888712	0.18852732178193923	0.11365688540727148
171	3.4374536610855373e-06	0.9980302741445222	4.976635681777027e-06	6.819769157610937e-09	0.001934551667181052	2.675327917801424e-05
172	0.0002545452497018579	0.9631184480463881	0.00039948481912241174	0.0009329007084660859	0.03488888707035592	0.0004057341059664875
173	4.780876790637466e-05	0.9957956978189197	0.00017222564288247178	3.647548076488949e-05	0.0037060051034823616	0.00024178718604878752
174	0.8513697077137203	0.1377803229154918	0.0005755931955462201	3.659255215456211e-05	0.005558639971433782	0.004679143651650644
175	0.0003118612880437322	0.9325804236970182	0.0030953456418747255	3.137710105010939e-05	0.06062388693850803	0.0033571053334984433
176	5.799838657336441e-06	0.82485714666566	0.02691930924304118	2.72465014793737e-06	0.14748558761711678	0.0007294319853810524
177	1.5450308952908177e-06	0.9356648243959729	0.0005470623569350445	1.463460915406667e-06	0.06370833557587438	7.676917941928602e-05
178	2.5226249956602397e-07	0.8178865936872947	0.056162635438664316	6.370413420453571e-06	0.12582271804729514	0.00012143015082031252
179	0.836423621301104	0.12338582803088856	0.002622992702418487	0.0007788667250428554	0.026396546036343983	0.010392145204198391
180	4.768527832322107e-07	0.9999472872173392	1.114785650212427e-06	3.747802879769812e-08	3.493734304804446e-05	1.614632315022967e-05
181	8.14621012334548e-06	0.9504206296930616	7.3284265408507134e-06	1.1158198925294603e-06	0.04956005487191722	2.724978455045186e-06
182	0.011392147240475702	0.9800847934024657	7.605644668463594e-05	5.890039257062244e-06	0.008045014943594556	0.00039609792751853787
183	0.9468996935881835	0.0008993004294147733	1.0165078422161677e-06	0.0002117895219930017	0.04724519894207442	0.0047430010104926945
184	6.222498800662083e-05	0.007510341055713163	0.9835391396662434	5.821350666441351e-07	0.008799274319289327	8.843783567885998e-05
185	8.893112404312005e-05	0.9830029080936888	0.0005877774150552299	4.1076610164496785e-07	0.016137099700472553	0.00018287290063930965
186	0.002158578483089988	0.5226410730466042	0.0002601199081573845	0.0024572053483854386	0.4664406119266659	0.006042411287098506
187	0.38887450441753185	0.16034365826717353	3.1636856081091395e-06	0.09607289440057722	0.3248858567648812	0.029819922464221743
188	1.0633910072346606e-05	0.9944445066008752	0.00019901115687019982	4.150923564281286e-05	0.005042000223566421	0.00026233887297323687
189	0.002482607672818806	0.763780498663591	0.005201426944296498	4.727589578352497e-07	0.2253537167255272	0.0031812772348136114
190	1.1174313769298364e-07	0.9923837827364584	0.006495164266811606	1.4663691882397844e-07	0.000907145985424148	0.00021364863125070312
191	9.927751391820428e-05	0.9817046285684099	3.958678472269316e-05	0.0024290053339791964	0.00896771774867346	0.006759784050293948
192	0.7853439233291103	0.027644014297209626	0.00014990511955295478	0.0037536354844975818	0.18164778909267348	0.0014607326769572745
193	0.9948415946239614	9.215966501835542e-06	3.195295639591235e-07	0.00016343706657001092	0.0045160174233190645	0.00046941539007893773
194	4.7569067206679036e-05	0.928650388845666	2.110917167661564e-06	3.001342534545376e-06	0.06245380735044818	0.008843122476965497
195	1.5493379962261916e-05	0.8324286471731481	0.001230090899517087	3.2080881804534726e-07	0.16612173745999606	0.0002037102785510494
196	0.0017099763656073953	0.9599941659627859	0.007637721987452339	4.268886800901585e-05	0.023207479468254917	0.007407967347885079
197	0.004939660865748741	0.9702664142313393	7.903631494478724e-06	3.134453744856956e-06	0.022496784879982874	0.0022861019376790594
198	1.4247824755597087e-05	0.9374717737209532	0.003587189290290591	0.00015622940949943775	0.058288914159577675	0.0004816455949241295
199	0.0008238036490142282	0.9533207492135392	8.04281144830322e-06	0.0028365714289705682	0.04127067338470739	0.0017401595123246263
200	3.1021726856532455e-05	0.39734244442911876	0.002156059398162086	0.00019464158549109122	0.5998829926178206	0.000392840242553036
201	0.010374666238797141	0.7702068833389405	0.023028388702282472	0.0002177857088949962	0.11974357229456759	0.07642870371651407
202	0.3962928363197174	0.42344158086755407	0.0001394204171056892	0.11658328862175829	0.05160299931469173	0.011939874459167143
203	9.835845983872677e-05	0.5880466076668542	0.017985614357687443	1.4916823722135595e-05	0.39077650426143495	0.003077998430463169
204	0.015814163315027045	0.9531581915478554	0.002412866858178551	7.313628988758691e-06	0.027776836299338095	0.0008306283506154344
205	0.01935113807728964	0.012412531007276928	0.053886666334318004	9.449193747637287e-06	0.9124507385371077	0.0018894768502589843
206	0.9629061605626642	0.023480318380956006	0.0008868947624591445	0.0016108902826776628	0.0025576011336744457	0.008558134877575025
207	0.0029812312919084557	0.7684396963825059	0.002896942330819063	0.004387117965001424	0.1860152914553915	0.03527972057437009
208	0.5634341948092385	0.40131947306468746	0.000863347594589809	0.018908329989451415	0.011908051845890026	0.003566602696142521
209	0.0011655525917194664	0.9255234614130268	9.658366225313135e-06	0.001634632259850415	0.07069809848277196	0.0009685968864149033
210	0.004769873782074983	0.9715781534636234	0.0013921424803225316	0.012925527075308993	0.007472019355411421	0.0018622838432642622
211	0.9997831718835417	8.21879548913478e-05	2.3569848633488555e-07	2.9911437943251513e-05	7.093372186069831e-05	3.3559303275790015e-05
212	0.10805299270935015	0.04438747481658312	1.1434767890351494e-05	0.08891300497551399	0.3297326987364993	0.4289023939941582
213	0.9998929914550553	1.3327569042845472e-07	2.7519488287904196e-10	1.8753928057898016e-05	1.539166107506144e-05	7.272940492302308e-05
214	2.4328717823937787e-05	0.32842785341648345	0.03436927306653948	9.230962607164069e-09	0.6361692973840121	0.0010092381841870133
215	0.00014646834885876397	0.6127734386544357	0.0006665234359995462	8.463945278217925e-05	0.3829093270810812	0.003419603026839977
216	0.00024385656274306407	0.01388369461435297	0.00048695018501719367	2.6671638086437383e-06	0.9851606430383643	0.00022218843571861872
217	0.00029046746234234955	0.0033604832710692873	0.0028606992824382243	6.645952771027176e-05	0.9910054626485045	0.002416427807934395
218	0.31819890473173207	0.32498046203855596	4.912513537497013e-06	3.842911774131688e-05	0.35470950323725386	0.0020677883611677143
219	0.003735815561428596	0.05642766470091995	0.0009584024551756164	0.000517783996531099	0.9378472396553708	0.0005130936305724889
220	0.0002167372117990373	0.9431323261825224	0.00022497097130629086	9.290315680684103e-07	0.05640955825589489	1.5478346910665586e-05
221	0.024875785393644264	0.08325715351346513	0.16405260639972863	0.000320760310730604	0.7230938488937773	0.004399845488647496
222	1.3004176148666481e-06	0.9828183895145929	0.002729720532153977	2.1037647471864033e-07	0.014277280776356744	0.00017309838280688653
223	4.353339047758022e-05	0.6324525838395619	0.005445781389709833	1.002685902637129e-06	0.3576865647989672	0.0043705338953740494
224	0.0035255263222793718	0.7832697719360565	0.00032851296015121975	0.0008665341743313781	0.21020176174186908	0.0018078928653118705
225	0.9999492953192947	1.3434326939691239e-06	8.814057791957115e-09	9.64553698914682e-08	5.70822146905062e-07	4.868515643387792e-05
226	0.00022575796796658177	0.6628578406274549	0.00013656753340182725	3.2496183024360955e-05	0.3361234743553997	0.0006238633327558515
227	5.7252953810408395e-05	0.006722749536560762	0.0001088232679140102	1.0251905800963689e-05	0.9928519418505646	0.0002489804853525686
228	0.01638976727217948	0.0012399275351322185	7.395625566398164e-06	0.00036497628506644434	0.9816023030435395	0.00039563023852295655
